permno,ticker,company_name,date,open_price,high_price,low_price,close_price,close_ratio
22592,MMM,MINNESOTA MINING & MFG CO,1968-01-01,,94.875,87.0,88.0,0.9312169312169312
22752,MRK,MERCK & CO INC,1968-01-01,,83.875,77.875,78.5,0.9303703703703704
22779,MOT,MOTOROLA INC,1968-01-01,,118.5,103.0,103.0,0.8803418803418803
23026,OEC,OHIO EDISON CO,1968-01-01,,29.25,25.5,26.25,1.0396039603960396
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1968-01-01,,35.75,32.125,33.375,1.0152091254752853
23819,HAL,HALLIBURTON CO,1968-01-01,,69.25,60.625,67.25,1.0781563126252505
23931,NSP,NORTHERN STATES POWER CO MN,1968-01-01,,33.75,28.625,32.0,1.1130434782608696
24010,MSU,MIDDLE SOUTH UTILITIES INC,1968-01-01,,26.125,24.125,24.125,0.9368932038834952
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1968-01-01,,39.75,36.0,37.875,1.0448275862068965
24643,AA,ALUMINUM COMPANY AMER,1968-01-01,,81.5,67.75,67.75,0.8416149068322981
25320,CPB,CAMPBELL SOUP CO,1968-01-01,,31.125,28.125,28.5,1.0044052863436124
25785,F,FORD MOTOR CO DEL,1968-01-01,,54.625,50.125,50.75,0.9485981308411215
10145,ACD,ALLIED CHEMICAL CORP,1968-02-01,,38.75,35.75,36.0,0.9381107491856677
11308,KO,COCA COLA CO,1968-02-01,,132.0,123.75,127.5,1.0119047619047619
11404,ED,CONSOLIDATED EDISON CO NY INC,1968-02-01,,34.125,33.125,33.625,0.9817518248175182
11674,DTE,DETROIT EDISON CO,1968-02-01,,27.125,25.5,26.5,1.014354066985646
11762,ENX,EATON YALE & TOWNE INC,1968-02-01,,30.5,29.0,29.125,0.9549180327868853
11850,J,STANDARD OIL CO N J,1968-02-01,,70.375,67.0,67.75,0.9783393501805054
12052,GD,GENERAL DYNAMICS CORP,1968-02-01,,55.75,47.25,48.375,0.8561946902654868
12060,GE,GENERAL ELECTRIC CO,1968-02-01,,91.375,86.0,86.875,0.9886201991465149
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1968-02-01,,602.0,568.5,580.0,0.975609756097561
13856,PEP,PEPSICO INC,1968-02-01,,40.25,36.25,37.0,0.9367088607594937
13901,MO,PHILIP MORRIS INC,1968-02-01,,50.0,45.75,45.75,0.9265822784810127
13928,P,PHILLIPS PETROLEUM CO,1968-02-01,,59.0,56.0,56.125,0.951271186440678
14541,SD,STANDARD OIL CO CALIFORNIA,1968-02-01,,62.375,58.5,59.25,1.0063694267515924
15579,TXN,TEXAS INSTRUMENTS INC,1968-02-01,,96.875,86.25,89.625,1.0127118644067796
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1968-02-01,,36.0,34.5,35.75,1.036231884057971
16600,HSY,HERSHEY FOODS CORP,1968-02-01,,28.125,25.625,26.0,0.9285714285714286
16678,KR,KROGER CO,1968-02-01,,27.25,23.5,26.875,1.1139896373056994
17005,MES,MELVILLE SHOE CORP,1968-02-01,,85.5,78.0,83.5,0.9794721407624634
17478,MHP,MCGRAW HILL INC,1968-02-01,,45.5,40.0,41.75,0.9461756373937678
17750,KMB,KIMBERLY CLARK CORP,1968-02-01,,57.5,49.25,49.625,0.8763796909492274
17830,UA,UNITED AIRCRAFT CORP,1968-02-01,,75.75,66.5,68.625,0.9498269896193772
18163,PG,PROCTER & GAMBLE CO,1968-02-01,,86.75,81.75,85.0,1.0240963855421688
18411,SO,SOUTHERN CO,1968-02-01,,28.0,26.0,26.0,0.9497716894977168
18542,CTR,CATERPILLAR TRACTOR INC,1968-02-01,,40.75,36.25,36.75,0.9274447949526814
18729,CL,COLGATE PALMOLIVE CO,1968-02-01,,42.5,39.5,41.5,1.0375
19350,DE,DEERE & CO,1968-02-01,,52.0,46.125,47.75,0.9249394673123487
19393,BMY,BRISTOL MYERS CO,1968-02-01,,74.0,69.0,71.25,1.021505376344086
19561,BA,BOEING CO,1968-02-01,,79.25,72.875,75.5,0.9917898193760263
20482,ABT,ABBOTT LABORATORIES,1968-02-01,,45.5,41.875,42.75,0.9395604395604396
21573,IP,INTERNATIONAL PAPER CO,1968-02-01,,30.5,26.75,26.75,0.8991596638655462
21776,PE,PHILADELPHIA ELECTRIC CO,1968-02-01,,31.0,29.375,29.625,0.9793388429752066
21936,PFE,PFIZER CHAS & CO INC,1968-02-01,,66.25,57.25,57.5,0.8761904761904762
22293,GLW,CORNING GLASS WORKS,1968-02-01,,323.125,308.0,311.0,0.9598765432098766
22509,PPG,PITTSBURGH PLATE GLASS CO,1968-02-01,,70.375,63.0,64.375,0.9163701067615658
22592,MMM,MINNESOTA MINING & MFG CO,1968-02-01,,88.25,81.0,83.0,0.9431818181818182
22752,MRK,MERCK & CO INC,1968-02-01,,81.5,74.25,77.5,0.9872611464968153
22779,MOT,MOTOROLA INC,1968-02-01,,112.0,97.0,107.0,1.0388349514563107
23026,OEC,OHIO EDISON CO,1968-02-01,,27.375,25.875,26.75,1.019047619047619
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1968-02-01,,34.5,33.0,33.0,0.9887640449438202
23819,HAL,HALLIBURTON CO,1968-02-01,,68.0,62.75,65.75,0.9776951672862454
23931,NSP,NORTHERN STATES POWER CO MN,1968-02-01,,32.5,30.25,30.25,0.9453125
24010,MSU,MIDDLE SOUTH UTILITIES INC,1968-02-01,,26.0,21.375,22.75,0.9430051813471503
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1968-02-01,,38.625,35.0,35.125,0.9273927392739274
24643,AA,ALUMINUM COMPANY AMER,1968-02-01,,74.0,67.25,71.75,1.0590405904059041
25320,CPB,CAMPBELL SOUP CO,1968-02-01,,29.375,26.125,29.375,1.030701754385965
25785,F,FORD MOTOR CO DEL,1968-02-01,,52.0,49.25,49.875,0.9827586206896551
10145,ACD,ALLIED CHEMICAL CORP,1968-03-01,,36.0,34.25,34.875,0.96875
11308,KO,COCA COLA CO,1968-03-01,,137.0,124.5,133.5,1.0470588235294118
11404,ED,CONSOLIDATED EDISON CO NY INC,1968-03-01,,33.5,31.625,32.625,0.9702602230483272
11674,DTE,DETROIT EDISON CO,1968-03-01,,26.625,25.375,25.75,0.9716981132075472
11762,ENX,EATON YALE & TOWNE INC,1968-03-01,,29.375,26.375,27.25,0.9356223175965666
11850,J,STANDARD OIL CO N J,1968-03-01,,70.25,66.625,69.875,1.0313653136531364
12052,GD,GENERAL DYNAMICS CORP,1968-03-01,,55.5,46.5,49.5,1.0232558139534884
12060,GE,GENERAL ELECTRIC CO,1968-03-01,,90.0,84.75,86.375,0.9942446043165467
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1968-03-01,,613.0,560.0,612.5,1.0560344827586208
13856,PEP,PEPSICO INC,1968-03-01,,40.0,36.25,39.25,1.0608108108108107
13901,MO,PHILIP MORRIS INC,1968-03-01,,48.5,45.0,46.75,1.0218579234972678
13928,P,PHILLIPS PETROLEUM CO,1968-03-01,,56.5,53.125,55.75,0.9933184855233853
14541,SD,STANDARD OIL CO CALIFORNIA,1968-03-01,,60.625,57.5,60.0,1.0126582278481013
15579,TXN,TEXAS INSTRUMENTS INC,1968-03-01,,102.0,87.25,99.0,1.104602510460251
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1968-03-01,,37.0,32.375,33.75,0.9440559440559441
16600,HSY,HERSHEY FOODS CORP,1968-03-01,,26.5,25.25,25.25,0.9711538461538461
16678,KR,KROGER CO,1968-03-01,,27.5,25.5,26.875,1.0
17005,MES,MELVILLE SHOE CORP,1968-03-01,,91.25,82.25,89.0,1.0658682634730539
17478,MHP,MCGRAW HILL INC,1968-03-01,,44.5,37.25,42.75,1.0239520958083832
17750,KMB,KIMBERLY CLARK CORP,1968-03-01,,53.625,48.375,53.25,1.0730478589420656
17830,UA,UNITED AIRCRAFT CORP,1968-03-01,,73.75,65.75,72.0,1.0491803278688525
18163,PG,PROCTER & GAMBLE CO,1968-03-01,,87.25,83.625,87.25,1.026470588235294
18411,SO,SOUTHERN CO,1968-03-01,,25.75,24.0,24.625,0.9471153846153846
18542,CTR,CATERPILLAR TRACTOR INC,1968-03-01,,40.25,36.375,37.125,1.0102040816326532
18729,CL,COLGATE PALMOLIVE CO,1968-03-01,,41.75,36.75,36.75,0.8855421686746988
19350,DE,DEERE & CO,1968-03-01,,49.5,45.75,48.625,1.0183246073298429
19393,BMY,BRISTOL MYERS CO,1968-03-01,,71.5,59.25,65.0,0.9122807017543859
19561,BA,BOEING CO,1968-03-01,,77.0,68.5,68.5,0.9072847682119205
20482,ABT,ABBOTT LABORATORIES,1968-03-01,,45.625,42.125,44.375,1.0380116959064327
21573,IP,INTERNATIONAL PAPER CO,1968-03-01,,28.25,25.875,27.75,1.0373831775700935
21776,PE,PHILADELPHIA ELECTRIC CO,1968-03-01,,29.75,27.5,28.125,0.9493670886075949
21936,PFE,PFIZER CHAS & CO INC,1968-03-01,,61.25,56.75,60.875,1.058695652173913
22293,GLW,CORNING GLASS WORKS,1968-03-01,,333.0,306.5,329.0,1.0578778135048232
22509,PPG,PITTSBURGH PLATE GLASS CO,1968-03-01,,65.5,62.375,65.25,1.0135922330097087
22592,MMM,MINNESOTA MINING & MFG CO,1968-03-01,,88.875,82.625,86.5,1.0421686746987953
22752,MRK,MERCK & CO INC,1968-03-01,,79.875,73.75,78.75,1.0161290322580645
22779,MOT,MOTOROLA INC,1968-03-01,,120.75,100.0,118.25,1.105140186915888
23026,OEC,OHIO EDISON CO,1968-03-01,,27.0,25.25,25.875,0.9672897196261683
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1968-03-01,,33.375,29.875,31.125,0.9431818181818182
23819,HAL,HALLIBURTON CO,1968-03-01,,66.75,62.0,66.375,1.0095057034220531
23931,NSP,NORTHERN STATES POWER CO MN,1968-03-01,,30.375,28.875,29.25,0.9669421487603306
24010,MSU,MIDDLE SOUTH UTILITIES INC,1968-03-01,,23.125,20.375,20.875,0.9175824175824175
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1968-03-01,,36.375,32.5,33.5,0.9537366548042705
24643,AA,ALUMINUM COMPANY AMER,1968-03-01,,72.0,65.5,67.5,0.9407665505226481
25320,CPB,CAMPBELL SOUP CO,1968-03-01,,30.375,27.5,29.375,1.0
25785,F,FORD MOTOR CO DEL,1968-03-01,,50.875,48.0,48.5,0.9724310776942355
10145,ACD,ALLIED CHEMICAL CORP,1968-04-01,,37.5,34.0,36.375,1.043010752688172
11308,KO,COCA COLA CO,1968-04-01,,150.5,134.0,146.5,1.097378277153558
11404,ED,CONSOLIDATED EDISON CO NY INC,1968-04-01,,34.0,33.0,33.625,1.0306513409961686
11674,DTE,DETROIT EDISON CO,1968-04-01,,26.25,24.25,24.75,0.9611650485436893
11762,ENX,EATON YALE & TOWNE INC,1968-04-01,,34.375,27.375,33.125,1.2155963302752295
11850,J,STANDARD OIL CO N J,1968-04-01,,72.5,69.0,71.625,1.0250447227191413
12052,GD,GENERAL DYNAMICS CORP,1968-04-01,,56.625,45.5,56.375,1.1388888888888888
12060,GE,GENERAL ELECTRIC CO,1968-04-01,,96.625,87.75,95.875,1.109985528219971
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1968-04-01,,677.5,625.0,677.5,1.1061224489795918
13856,PEP,PEPSICO INC,1968-04-01,,45.75,39.25,44.5,1.1337579617834395
13901,MO,PHILIP MORRIS INC,1968-04-01,,54.5,47.0,54.25,1.160427807486631
13928,P,PHILLIPS PETROLEUM CO,1968-04-01,,60.375,56.0,58.625,1.0515695067264574
14541,SD,STANDARD OIL CO CALIFORNIA,1968-04-01,,63.625,59.25,62.25,1.0375
15579,TXN,TEXAS INSTRUMENTS INC,1968-04-01,,111.875,96.625,107.5,1.0858585858585859
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1968-04-01,,34.875,32.125,32.25,0.9555555555555556
16600,HSY,HERSHEY FOODS CORP,1968-04-01,,26.75,25.375,26.0,1.0297029702970297
16678,KR,KROGER CO,1968-04-01,,29.625,26.125,28.25,1.0511627906976744
17005,MES,MELVILLE SHOE CORP,1968-04-01,,101.0,50.0,50.5,0.5674157303370787
17478,MHP,MCGRAW HILL INC,1968-04-01,,49.375,41.75,47.25,1.1052631578947367
17750,KMB,KIMBERLY CLARK CORP,1968-04-01,,57.25,52.125,56.0,1.051643192488263
17830,UA,UNITED AIRCRAFT CORP,1968-04-01,,81.25,71.0,76.5,1.0625
18163,PG,PROCTER & GAMBLE CO,1968-04-01,,94.5,88.25,94.0,1.0773638968481376
18411,SO,SOUTHERN CO,1968-04-01,,27.5,24.5,26.0,1.0558375634517767
18542,CTR,CATERPILLAR TRACTOR INC,1968-04-01,,43.5,37.625,42.5,1.144781144781145
18729,CL,COLGATE PALMOLIVE CO,1968-04-01,,45.25,37.75,45.0,1.2244897959183674
19350,DE,DEERE & CO,1968-04-01,,54.375,47.0,50.0,1.0282776349614395
19393,BMY,BRISTOL MYERS CO,1968-04-01,,78.125,67.25,77.625,1.1942307692307692
19561,BA,BOEING CO,1968-04-01,,77.625,65.0,77.625,1.1332116788321167
20482,ABT,ABBOTT LABORATORIES,1968-04-01,,55.75,44.875,54.5,1.228169014084507
21573,IP,INTERNATIONAL PAPER CO,1968-04-01,,31.625,27.125,31.375,1.1306306306306306
21776,PE,PHILADELPHIA ELECTRIC CO,1968-04-01,,30.0,27.5,29.0,1.031111111111111
21936,PFE,PFIZER CHAS & CO INC,1968-04-01,,69.25,62.25,68.375,1.1232032854209446
22293,GLW,CORNING GLASS WORKS,1968-04-01,,360.0,330.0,357.0,1.0851063829787233
22509,PPG,P P G INDUSTRIES INC,1968-04-01,,75.0,65.75,74.375,1.1398467432950192
22592,MMM,MINNESOTA MINING & MFG CO,1968-04-01,,103.75,88.0,101.25,1.1705202312138727
22752,MRK,MERCK & CO INC,1968-04-01,,89.0,79.625,87.0,1.1047619047619048
22779,MOT,MOTOROLA INC,1968-04-01,,146.75,120.25,132.5,1.120507399577167
23026,OEC,OHIO EDISON CO,1968-04-01,,28.25,25.5,26.875,1.038647342995169
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1968-04-01,,33.5,30.5,30.875,0.9919678714859438
23819,HAL,HALLIBURTON CO,1968-04-01,,72.25,66.5,72.0,1.0847457627118644
23931,NSP,NORTHERN STATES POWER CO MN,1968-04-01,,29.625,27.625,28.375,0.9700854700854701
24010,MSU,MIDDLE SOUTH UTILITIES INC,1968-04-01,,24.25,21.25,22.375,1.0718562874251496
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1968-04-01,,36.25,33.625,34.125,1.0186567164179103
24643,AA,ALUMINUM COMPANY AMER,1968-04-01,,75.0,67.5,73.625,1.0907407407407408
25320,CPB,CAMPBELL SOUP CO,1968-04-01,,31.625,28.5,31.0,1.0553191489361702
25785,F,FORD MOTOR CO DEL,1968-04-01,,60.125,49.5,57.5,1.1855670103092784
10145,ACD,ALLIED CHEMICAL CORP,1968-05-01,,39.0,35.0,36.0,0.9896907216494846
11308,KO,COCA COLA CO,1968-05-01,,157.25,146.5,147.5,1.006825938566553
11404,ED,CONSOLIDATED EDISON CO NY INC,1968-05-01,,33.75,32.0,32.25,0.9591078066914498
11674,DTE,DETROIT EDISON CO,1968-05-01,,25.25,24.0,24.875,1.005050505050505
11762,ENX,EATON YALE & TOWNE INC,1968-05-01,,33.875,31.0,32.5,0.9811320754716981
11850,J,STANDARD OIL CO N J,1968-05-01,,72.0,66.625,67.375,0.9406631762652705
12052,GD,GENERAL DYNAMICS CORP,1968-05-01,,57.0,49.375,54.5,0.9667405764966741
12060,GE,GENERAL ELECTRIC CO,1968-05-01,,97.75,86.5,88.125,0.9191655801825294
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1968-05-01,,701.5,326.0,357.0,0.5269372693726937
13856,PEP,PEPSICO INC,1968-05-01,,48.0,44.0,47.25,1.0617977528089888
13901,MO,PHILIP MORRIS INC,1968-05-01,,59.25,53.125,55.375,1.0207373271889402
13928,P,PHILLIPS PETROLEUM CO,1968-05-01,,59.375,54.5,56.875,0.9701492537313433
14541,SD,STANDARD OIL CO CALIFORNIA,1968-05-01,,62.625,60.0,60.875,0.9779116465863453
15579,TXN,TEXAS INSTRUMENTS INC,1968-05-01,,111.375,98.625,106.375,0.9895348837209302
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1968-05-01,,32.875,31.0,32.125,0.9961240310077519
16600,HSY,HERSHEY FOODS CORP,1968-05-01,,31.0,25.5,28.75,1.1057692307692308
16678,KR,KROGER CO,1968-05-01,,29.0,26.25,27.375,0.9690265486725663
17005,MES,MELVILLE SHOE CORP,1968-05-01,,53.75,49.0,50.75,1.004950495049505
17478,MHP,MCGRAW HILL INC,1968-05-01,,52.0,46.75,49.25,1.0423280423280423
17750,KMB,KIMBERLY CLARK CORP,1968-05-01,,60.375,55.375,58.75,1.0491071428571428
17830,UA,UNITED AIRCRAFT CORP,1968-05-01,,77.625,65.5,70.75,0.9248366013071896
18163,PG,PROCTER & GAMBLE CO,1968-05-01,,100.5,92.875,92.875,0.988031914893617
18411,SO,SOUTHERN CO,1968-05-01,,27.125,25.125,26.625,1.0240384615384615
18542,CTR,CATERPILLAR TRACTOR INC,1968-05-01,,42.375,39.25,40.25,0.9470588235294117
18729,CL,COLGATE PALMOLIVE CO,1968-05-01,,48.25,44.875,45.25,1.0055555555555555
19350,DE,DEERE & CO,1968-05-01,,56.875,49.0,55.0,1.1
19393,BMY,BRISTOL MYERS CO,1968-05-01,,80.375,73.75,75.375,0.9710144927536232
19561,BA,BOEING CO,1968-05-01,,81.125,69.25,69.5,0.895330112721417
20482,ABT,ABBOTT LABORATORIES,1968-05-01,,59.0,50.75,58.625,1.0756880733944953
21573,IP,INTERNATIONAL PAPER CO,1968-05-01,,31.875,30.5,31.5,1.00398406374502
21776,PE,PHILADELPHIA ELECTRIC CO,1968-05-01,,29.5,27.875,28.0,0.9655172413793104
21936,PFE,PFIZER CHAS & CO INC,1968-05-01,,72.75,67.875,72.625,1.0621572212065813
22293,GLW,CORNING GLASS WORKS,1968-05-01,,363.0,335.25,343.5,0.9621848739495799
22509,PPG,P P G INDUSTRIES INC,1968-05-01,,77.0,70.25,74.0,0.9949579831932773
22592,MMM,MINNESOTA MINING & MFG CO,1968-05-01,,112.25,96.0,111.625,1.1024691358024692
22752,MRK,MERCK & CO INC,1968-05-01,,90.125,85.75,88.5,1.0172413793103448
22779,MOT,MOTOROLA INC,1968-05-01,,153.75,132.125,152.125,1.1481132075471698
23026,OEC,OHIO EDISON CO,1968-05-01,,27.0,25.125,26.0,0.9674418604651163
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1968-05-01,,32.0,30.0,30.25,0.979757085020243
23819,HAL,HALLIBURTON CO,1968-05-01,,80.5,71.5,79.75,1.1076388888888888
23931,NSP,NORTHERN STATES POWER CO MN,1968-05-01,,29.0,27.0,27.625,0.973568281938326
24010,MSU,MIDDLE SOUTH UTILITIES INC,1968-05-01,,23.5,20.75,21.375,0.9553072625698324
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1968-05-01,,35.375,33.125,34.75,1.0183150183150182
24643,AA,ALUMINUM COMPANY AMER,1968-05-01,,76.375,67.75,69.625,0.9456706281833617
25320,CPB,CAMPBELL SOUP CO,1968-05-01,,34.125,29.875,34.0,1.096774193548387
25785,F,FORD MOTOR CO DEL,1968-05-01,,59.75,53.625,56.5,0.9826086956521739
10145,ACD,ALLIED CHEMICAL CORP,1968-06-01,,37.25,34.5,35.25,0.9791666666666666
11308,KO,COCA COLA CO,1968-06-01,,81.375,73.5,73.5,0.49830508474576274
11404,ED,CONSOLIDATED EDISON CO NY INC,1968-06-01,,34.375,32.0,33.875,1.050387596899225
11674,DTE,DETROIT EDISON CO,1968-06-01,,26.875,24.75,26.375,1.0603015075376885
11762,ENX,EATON YALE & TOWNE INC,1968-06-01,,33.5,31.5,32.0,0.9846153846153847
11850,J,STANDARD OIL CO N J,1968-06-01,,68.75,66.75,68.0,1.0092764378478665
12052,GD,GENERAL DYNAMICS CORP,1968-06-01,,61.0,53.25,54.375,0.9977064220183486
12060,GE,GENERAL ELECTRIC CO,1968-06-01,,91.5,85.75,86.25,0.9787234042553191
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1968-06-01,,375.0,345.0,353.75,0.9908963585434174
13856,PEP,PEPSICO INC,1968-06-01,,52.125,47.5,48.5,1.0264550264550265
13901,MO,PHILIP MORRIS INC,1968-06-01,,57.0,54.125,54.75,0.9887133182844243
13928,P,PHILLIPS PETROLEUM CO,1968-06-01,,60.0,55.875,56.375,0.9912087912087912
14541,SD,STANDARD OIL CO CALIFORNIA,1968-06-01,,62.875,61.0,61.625,1.0123203285420945
15579,TXN,TEXAS INSTRUMENTS INC,1968-06-01,,114.875,99.25,108.25,1.0176263219741482
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1968-06-01,,35.625,31.375,34.125,1.0622568093385214
16600,HSY,HERSHEY FOODS CORP,1968-06-01,,33.625,28.875,30.625,1.065217391304348
16678,KR,KROGER CO,1968-06-01,,29.625,26.625,28.875,1.0547945205479452
17005,MES,MELVILLE SHOE CORP,1968-06-01,,59.5,49.75,55.0,1.083743842364532
17478,MHP,MCGRAW HILL INC,1968-06-01,,54.625,48.75,49.25,1.0
17750,KMB,KIMBERLY CLARK CORP,1968-06-01,,65.5,57.375,65.25,1.1106382978723404
17830,UA,UNITED AIRCRAFT CORP,1968-06-01,,72.25,63.5,64.375,0.9098939929328622
18163,PG,PROCTER & GAMBLE CO,1968-06-01,,96.875,92.0,92.875,1.0
18411,SO,SOUTHERN CO,1968-06-01,,30.625,26.5,28.0,1.051643192488263
18542,CTR,CATERPILLAR TRACTOR INC,1968-06-01,,42.75,37.125,38.25,0.9503105590062112
18729,CL,COLGATE PALMOLIVE CO,1968-06-01,,46.5,43.25,44.75,0.988950276243094
19350,DE,DEERE & CO,1968-06-01,,56.375,50.5,51.5,0.9363636363636364
19393,BMY,BRISTOL MYERS CO,1968-06-01,,83.5,75.0,80.875,1.0729684908789385
19561,BA,BOEING CO,1968-06-01,,73.25,62.125,63.5,0.9136690647482014
20482,ABT,ABBOTT LABORATORIES,1968-06-01,,60.0,56.75,59.0,1.0063965884861408
21573,IP,INTERNATIONAL PAPER CO,1968-06-01,,34.625,31.25,33.625,1.0674603174603174
21776,PE,PHILADELPHIA ELECTRIC CO,1968-06-01,,30.125,27.25,29.875,1.0669642857142858
21936,PFE,PFIZER CHAS & CO INC,1968-06-01,,77.75,69.625,71.25,0.9810671256454389
22293,GLW,CORNING GLASS WORKS,1968-06-01,,356.75,320.5,320.5,0.9330422125181951
22509,PPG,P P G INDUSTRIES INC,1968-06-01,,79.75,71.5,77.0,1.0405405405405406
22592,MMM,MINNESOTA MINING & MFG CO,1968-06-01,,119.75,106.0,106.75,0.9563269876819709
22752,MRK,MERCK & CO INC,1968-06-01,,92.375,85.5,88.0,0.9943502824858758
22779,MOT,MOTOROLA INC,1968-06-01,,153.75,137.25,140.25,0.9219391947411668
23026,OEC,OHIO EDISON CO,1968-06-01,,29.5,25.5,27.375,1.0528846153846154
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1968-06-01,,35.125,30.125,33.5,1.1074380165289257
23819,HAL,HALLIBURTON CO,1968-06-01,,85.0,79.25,79.5,0.9968652037617555
23931,NSP,NORTHERN STATES POWER CO MN,1968-06-01,,30.5,27.75,30.0,1.085972850678733
24010,MSU,MIDDLE SOUTH UTILITIES INC,1968-06-01,,26.25,20.875,24.5,1.1461988304093567
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1968-06-01,,40.5,34.25,38.75,1.1151079136690647
24643,AA,ALUMINUM COMPANY AMER,1968-06-01,,75.75,66.75,67.25,0.9658886894075404
25320,CPB,CAMPBELL SOUP CO,1968-06-01,,34.75,32.125,32.375,0.9522058823529411
25785,F,FORD MOTOR CO DEL,1968-06-01,,59.0,52.375,52.5,0.9292035398230089
10145,ACD,ALLIED CHEMICAL CORP,1968-07-01,,38.375,34.5,35.375,1.00354609929078
11308,KO,COCA COLA CO,1968-07-01,,80.75,70.0,70.0,0.9523809523809523
11404,ED,CONSOLIDATED EDISON CO NY INC,1968-07-01,,35.5,34.125,34.5,1.018450184501845
11674,DTE,DETROIT EDISON CO,1968-07-01,,26.875,25.25,25.625,0.9715639810426541
11762,ENX,EATON YALE & TOWNE INC,1968-07-01,,36.0,32.375,34.375,1.07421875
11850,J,STANDARD OIL CO N J,1968-07-01,,80.625,67.625,78.25,1.1507352941176472
12052,GD,GENERAL DYNAMICS CORP,1968-07-01,,59.0,47.625,48.375,0.8896551724137931
12060,GE,GENERAL ELECTRIC CO,1968-07-01,,88.75,83.0,84.375,0.9782608695652174
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1968-07-01,,365.0,326.0,338.75,0.9575971731448764
13856,PEP,PEPSICO INC,1968-07-01,,49.75,44.625,44.625,0.9201030927835051
13901,MO,PHILIP MORRIS INC,1968-07-01,,57.0,51.0,54.625,0.997716894977169
13928,P,PHILLIPS PETROLEUM CO,1968-07-01,,65.125,55.75,62.375,1.106430155210643
14541,SD,STANDARD OIL CO CALIFORNIA,1968-07-01,,67.125,61.375,63.875,1.0365111561866125
15579,TXN,TEXAS INSTRUMENTS INC,1968-07-01,,109.75,93.875,97.5,0.9006928406466512
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1968-07-01,,35.125,33.25,33.5,0.9816849816849816
16600,HSY,HERSHEY FOODS CORP,1968-07-01,,30.875,27.5,27.75,0.9061224489795918
16678,KR,KROGER CO,1968-07-01,,31.875,28.0,30.625,1.0606060606060606
17005,MES,MELVILLE SHOE CORP,1968-07-01,,57.5,53.5,53.875,0.9795454545454545
17478,MHP,MCGRAW HILL INC,1968-07-01,,51.875,44.0,44.125,0.8959390862944162
17750,KMB,KIMBERLY CLARK CORP,1968-07-01,,68.25,62.5,62.875,0.9636015325670498
17830,UA,UNITED AIRCRAFT CORP,1968-07-01,,69.0,64.0,64.25,0.9980582524271845
18163,PG,PROCTER & GAMBLE CO,1968-07-01,,96.125,91.5,91.5,0.9851951547779273
18411,SO,SOUTHERN CO,1968-07-01,,29.875,27.375,28.25,1.0089285714285714
18542,CTR,CATERPILLAR TRACTOR INC,1968-07-01,,42.0,36.125,37.25,0.9738562091503268
18729,CL,COLGATE PALMOLIVE CO,1968-07-01,,49.625,44.5,46.25,1.0335195530726258
19350,DE,DEERE & CO,1968-07-01,,52.375,46.75,49.375,0.9587378640776699
19393,BMY,BRISTOL MYERS CO,1968-07-01,,81.5,72.625,74.75,0.9242658423493045
19561,BA,BOEING CO,1968-07-01,,69.0,60.25,60.625,0.9547244094488189
20482,ABT,ABBOTT LABORATORIES,1968-07-01,,66.875,58.75,64.5,1.0932203389830508
21573,IP,INTERNATIONAL PAPER CO,1968-07-01,,34.875,30.375,31.5,0.9368029739776952
21776,PE,PHILADELPHIA ELECTRIC CO,1968-07-01,,31.625,29.75,29.75,0.99581589958159
21936,PFE,PFIZER CHAS & CO INC,1968-07-01,,72.5,66.25,70.0,0.9824561403508771
22293,GLW,CORNING GLASS WORKS,1968-07-01,,328.0,293.75,298.0,0.9297971918876755
22509,PPG,P P G INDUSTRIES INC,1968-07-01,,84.75,77.25,77.75,1.0097402597402598
22592,MMM,MINNESOTA MINING & MFG CO,1968-07-01,,110.75,99.75,99.75,0.9344262295081968
22752,MRK,MERCK & CO INC,1968-07-01,,96.75,83.5,85.875,0.9758522727272727
22779,MOT,MOTOROLA INC,1968-07-01,,152.0,127.5,135.25,0.964349376114082
