date,spindx,spindx_lag,price_ratio
2021-08-31,4522.68,4395.26,1.028990321391681
2021-09-30,4307.54,4522.68,0.9524308595788338
2021-10-29,4605.38,4307.54,1.0691438733012346
2021-11-30,4567.0,4605.38,0.9916662685815285
2021-12-31,4766.18,4567.0,1.0436128749726297
2022-01-31,4515.55,4766.18,0.9474149108930002
2022-02-28,4373.94,4515.55,0.9686394791332175
2022-03-31,4530.41,4373.94,1.0357732387732799
2022-04-29,4131.93,4530.41,0.9120432808509605
2022-05-31,4132.15,4131.93,1.000053243883609
2022-06-30,3785.38,4132.15,0.9160800067761334
2022-07-29,4130.29,3785.38,1.091116347632206
2022-08-31,3955.0,4130.29,0.9575598807831895
2022-09-30,3585.62,3955.0,0.9066042983565108
2022-10-31,3871.98,3585.62,1.0798634545768933
2022-11-30,4080.11,3871.98,1.0537528602936999
2022-12-30,3839.5,4080.11,0.9410285507008389
2023-01-31,4076.6,3839.5,1.061752832400052
2023-02-28,3970.15,4076.6,0.9738875533532846
2023-03-31,4109.31,3970.15,1.035051572358727
2023-04-28,4169.48,4109.31,1.0146423608829707
2023-05-31,4179.83,4169.48,1.0024823239348792
2023-06-30,4450.38,4179.83,1.0647275128414313
2023-07-31,4588.96,4450.38,1.0311389139803793
2023-08-31,4507.66,4588.96,0.9822835675185663
2023-09-29,4288.05,4507.66,0.9512807088378449
2023-10-31,4193.8,4288.05,0.9780203122631499
2023-11-30,4567.8,4193.8,1.0891792646287377
2023-12-29,4769.83,4567.8,1.0442291694032138
2024-01-31,4845.65,4769.83,1.0158957447120758
2024-02-29,5096.27,4845.65,1.051720615397315
2024-03-28,5254.35,5096.27,1.0310187647043818
2024-04-30,5035.69,5254.35,0.9583849572259175
2024-05-31,5277.51,5035.69,1.0480212244995224
2024-06-28,5460.48,5277.51,1.0346697590340899
2024-07-31,5522.3,5460.48,1.0113213490389124
2024-08-30,5648.4,5522.3,1.022834688445032
2024-09-30,5762.48,5648.4,1.020196869910063
2024-10-31,5705.45,5762.48,0.9901032194471825
2024-11-29,6032.38,5705.45,1.0573013522158639
2024-12-31,5881.63,6032.38,0.975009863436985
