permno,company_name,date,price,return_ex_div,volume,shares_out_thousands,dividend_cash_amount,book_to_market_value,pe_ratio,finegrained_volatility_12m
11674,DTE ENERGY CO,1973-05-31,20.375,-0.006098,1807.0,39745.0,0.0,7.731299302995244e-07,9.86842105263158,0.5276448530113742
11674,DTE ENERGY CO,1973-06-29,20.0,-0.018405,1631.0,39745.0,0.3625,7.876261164926406e-07,9.86842105263158,0.5107740709114489
11674,DTE ENERGY CO,1973-07-31,19.125,-0.04375,1669.0,39745.0,0.0,8.236612982929574e-07,9.86842105263158,0.6014502674724908
11674,DTE ENERGY CO,1973-08-31,18.5,-0.03268,1690.0,39745.0,0.0,8.514876935055573e-07,9.86842105263158,0.7784989441617253
11674,DTE ENERGY CO,1973-09-28,18.75,0.013514,1149.0,39745.0,0.3625,8.401345242588165e-07,9.86842105263158,0.8618464805642161
11674,DTE ENERGY CO,1973-10-31,18.375,-0.02,1857.0,39745.0,0.0,8.572801267947108e-07,9.86842105263158,0.9825658278512099
11674,DTE ENERGY CO,1973-11-30,17.125,-0.068027,3185.0,39745.0,0.0,9.19855318531551e-07,9.86842105263158,1.133334029634522
11674,DTE ENERGY CO,1973-12-31,16.375,-0.043796,2807.0,39745.0,0.3635,1.1142913938956265e-06,9.251412429378531,1.3944475255510775
11674,DTE ENERGY CO,1974-01-31,17.75,0.08397,1915.0,39745.0,0.0,1.0279730464811763e-06,9.251412429378531,1.3831969857961435
11674,DTE ENERGY CO,1974-02-28,17.25,-0.028169,1409.0,39745.0,0.0,1.0577693666690367e-06,9.251412429378531,1.3697817648566266
11674,DTE ENERGY CO,1974-03-29,16.75,-0.028986,1554.0,39745.0,0.36249,1.089344571644232e-06,9.251412429378531,1.4052711239538795
11674,DTE ENERGY CO,1974-04-30,13.75,-0.179104,4984.0,39745.0,0.0,1.3270197509120644e-06,9.251412429378531,1.7894299816118433
11674,DTE ENERGY CO,1974-05-31,12.125,-0.118182,5930.0,39745.0,0.0,1.5048677587662583e-06,9.251412429378531,2.2532331568418313
11674,DTE ENERGY CO,1974-06-28,10.125,-0.164948,3536.0,39745.0,0.36249,1.802125587658359e-06,9.251412429378531,2.8456173106706437
11674,DTE ENERGY CO,1974-07-31,9.75,-0.037037,5377.0,39745.0,0.0,1.871438110260604e-06,9.251412429378531,3.26546074873298
11674,DTE ENERGY CO,1974-08-30,9.75,0.0,6760.0,39745.0,0.0,1.871438110260604e-06,9.251412429378531,3.5147652568282153
11674,DTE ENERGY CO,1974-09-30,8.875,-0.089744,3050.0,39745.0,0.36249,2.055946092962353e-06,9.251412429378531,3.6645568999168208
11674,DTE ENERGY CO,1974-10-31,9.375,0.056338,4478.0,39745.0,0.0,1.946295634671028e-06,9.251412429378531,3.6083079640791635
11674,DTE ENERGY CO,1974-11-29,9.75,0.04,2500.0,45749.0,0.0,1.6258346126102798e-06,9.251412429378531,3.5151693728322346
11674,DTE ENERGY CO,1974-12-31,8.0,-0.179487,4885.0,45749.0,0.3625,2.1913921615773022e-06,5.47945205479452,3.5365381763425248
11674,DTE ENERGY CO,1975-01-31,11.875,0.484375,4013.0,45749.0,0.0,1.4763062983257616e-06,5.47945205479452,3.028959811202463
11674,DTE ENERGY CO,1975-02-28,11.375,-0.042105,2442.0,45749.0,0.0,1.5411988828675533e-06,5.47945205479452,2.419342823365593
11674,DTE ENERGY CO,1975-03-31,10.375,-0.087912,2314.0,45749.0,0.3625,1.6897481727824985e-06,5.47945205479452,1.5896132438906163
11674,DTE ENERGY CO,1975-04-30,10.75,0.036145,4759.0,48999.0,0.0,1.5226357253612675e-06,5.47945205479452,1.2101116746616667
11674,DTE ENERGY CO,1975-05-30,11.25,0.046512,2865.0,48999.0,0.0,1.4549630264563222e-06,5.47945205479452,1.1037556410512552
11674,DTE ENERGY CO,1975-06-30,12.875,0.144444,5839.0,48999.0,0.3625,1.2713269163210583e-06,5.47945205479452,1.3634153861360279
11674,DTE ENERGY CO,1975-07-31,12.75,-0.009709,4709.0,48999.0,0.0,1.283790905696755e-06,5.47945205479452,1.5135123709341198
11674,DTE ENERGY CO,1975-08-29,12.625,-0.009804,1855.0,48999.0,0.0,1.2965017067432577e-06,5.47945205479452,1.594965742484107
11674,DTE ENERGY CO,1975-09-30,12.125,-0.039604,2106.0,49038.0,0.3625,1.3488920647694635e-06,5.47945205479452,1.5076744961577515
11674,DTE ENERGY CO,1975-10-31,13.25,0.092784,2716.0,49038.0,0.0,1.2343634932324337e-06,5.47945205479452,1.5210019624240612
11674,DTE ENERGY CO,1975-11-28,14.125,0.066038,2356.0,49040.0,0.0,1.157851275462328e-06,5.47945205479452,1.6070909984420862
11674,DTE ENERGY CO,1975-12-31,13.25,-0.061947,2928.0,49040.0,0.3625,1.4845301486657025e-06,8.833333333333334,1.1270499000814278
11674,DTE ENERGY CO,1976-01-30,14.75,0.113208,5414.0,49085.0,0.0,1.3323384029433549e-06,8.833333333333334,1.3339250580924238
11674,DTE ENERGY CO,1976-02-27,14.625,-0.008475,4012.0,49085.0,0.0,1.3437259106608197e-06,8.833333333333334,1.4210604768230939
11674,DTE ENERGY CO,1976-03-31,14.0,-0.042735,5636.0,49218.0,0.3625,1.39992047044345e-06,8.833333333333334,1.250142037385011
11674,DTE ENERGY CO,1976-04-30,13.875,-0.008929,4586.0,49218.0,0.0,1.412532366573571e-06,8.833333333333334,1.0394673752663868
11674,DTE ENERGY CO,1976-05-28,13.875,0.0,3839.0,49218.0,0.0,1.412532366573571e-06,8.833333333333334,0.8247904922229403
11674,DTE ENERGY CO,1976-06-30,13.125,-0.054054,5467.0,49420.0,0.3625,1.4871449769709583e-06,8.833333333333334,0.8103117385532043
11674,DTE ENERGY CO,1976-07-30,14.125,0.076191,7855.0,49420.0,0.0,1.3818603768314216e-06,8.833333333333334,0.7866668271704627
11674,DTE ENERGY CO,1976-08-31,14.5,0.026549,5392.0,53593.0,0.0,1.241307247408147e-06,8.833333333333334,0.7508675537896607
11674,DTE ENERGY CO,1976-09-30,14.625,0.008621,8886.0,53593.0,0.3625,1.230697783755086e-06,8.833333333333334,0.5677365679668547
11674,DTE ENERGY CO,1976-10-29,14.75,0.008547,6851.0,53593.0,0.0,1.2202681415198734e-06,8.833333333333334,0.5499440398535211
11674,DTE ENERGY CO,1976-11-30,14.875,0.008475,6560.0,53593.0,0.0,1.2100137873894543e-06,8.833333333333334,0.5898245437627639
11674,DTE ENERGY CO,1976-12-31,15.125,0.016807,8241.0,53819.0,0.3625,1.320817757838141e-06,9.11144578313253,0.5636562191034827
11674,DTE ENERGY CO,1977-01-31,16.125,0.066116,8017.0,53819.0,0.0,1.238906579057481e-06,9.11144578313253,0.7577722283118407
11674,DTE ENERGY CO,1977-02-28,15.625,-0.031008,6039.0,53819.0,0.0,1.2785515895873203e-06,9.11144578313253,0.8282277309068511
11674,DTE ENERGY CO,1977-03-31,15.375,-0.016,4953.0,54268.0,0.3625,1.288590620114206e-06,9.11144578313253,0.8399359643705608
11674,DTE ENERGY CO,1977-04-29,15.875,0.03252,4029.0,54268.0,0.0,1.2480050887720265e-06,9.11144578313253,0.8665719645232235
11674,DTE ENERGY CO,1977-05-31,16.375,0.031496,4714.0,54268.0,0.0,1.2098980631606666e-06,9.11144578313253,0.9144256352623206
11674,DTE ENERGY CO,1977-06-30,17.125,0.045802,6374.0,54268.0,0.3625,1.1569098268178636e-06,9.11144578313253,0.880663489545704
11674,DTE ENERGY CO,1977-07-29,17.25,0.007299,6059.0,54268.0,0.0,1.1485264222757052e-06,9.11144578313253,0.9376262541252027
11674,DTE ENERGY CO,1977-08-31,16.875,-0.021739,4713.0,54268.0,0.0,1.1740492316596098e-06,9.11144578313253,0.9267693969656738
11674,DTE ENERGY CO,1977-09-30,16.75,-0.007407,3852.0,54758.0,0.3625,1.1722264531101023e-06,9.11144578313253,0.8765543553479039
11674,DTE ENERGY CO,1977-10-31,16.0,-0.044776,4525.0,54758.0,0.0,1.2271745680996383e-06,9.11144578313253,0.7823666262561133
11674,DTE ENERGY CO,1977-11-30,16.875,0.054688,8234.0,54758.0,0.0,1.1635432941981755e-06,9.11144578313253,0.7033301468408125
11674,DTE ENERGY CO,1977-12-30,16.5,-0.022222,5675.0,59204.0,0.38,1.1006238317230818e-06,9.11144578313253,0.6026299683789748
11674,DTE ENERGY CO,1978-01-31,16.5,0.0,5095.0,59204.0,0.0,1.3516562148749163e-06,8.25,0.5970056278608542
11674,DTE ENERGY CO,1978-02-28,16.25,-0.015152,5538.0,59204.0,0.0,1.372450925872992e-06,8.25,0.5457306750564135
11674,DTE ENERGY CO,1978-03-31,16.25,0.0,4235.0,59204.0,0.38,1.372450925872992e-06,8.25,0.4312321581735034
11674,DTE ENERGY CO,1978-04-28,15.75,-0.030769,6233.0,59204.0,0.0,1.4160207965356265e-06,8.25,0.4501683186898756
11674,DTE ENERGY CO,1978-05-31,16.0,0.015873,5769.0,59204.0,0.0,1.3938954715897574e-06,8.25,0.47511461934538335
11674,DTE ENERGY CO,1978-06-30,15.75,-0.015625,4876.0,59529.0,0.38,1.4082899971122515e-06,8.25,0.4792078374940447
11674,DTE ENERGY CO,1978-07-31,15.75,0.0,3732.0,59529.0,0.0,1.4082899971122515e-06,8.25,0.4291685054395121
11674,DTE ENERGY CO,1978-08-31,16.5,0.047619,9973.0,65095.0,0.0,1.2293333519541369e-06,8.25,0.3933334135857333
11674,DTE ENERGY CO,1978-09-29,15.75,-0.045455,7662.0,65095.0,0.38,1.2878730353805244e-06,8.25,0.38110559858563625
11674,DTE ENERGY CO,1978-10-31,14.75,-0.063492,7705.0,65095.0,0.0,1.3751864615080176e-06,8.25,0.557638928199084
11674,DTE ENERGY CO,1978-11-30,15.125,0.025424,5649.0,65510.0,0.0,1.3325952381252752e-06,8.25,0.5516632907528374
11674,DTE ENERGY CO,1978-12-29,13.5,-0.107438,6755.0,65942.0,0.38,1.483219260023118e-06,8.25,0.8546746456989569
11674,DTE ENERGY CO,1979-01-31,15.125,0.12037,4166.0,65942.0,0.0,1.4508868424568448e-06,7.670454545454546,0.8228507357558733
11674,DTE ENERGY CO,1979-02-28,15.0,-0.008264,3893.0,65942.0,0.0,1.4629775661439852e-06,7.670454545454546,0.8039320979924092
11674,DTE ENERGY CO,1979-03-30,14.75,-0.016667,6799.0,66254.0,0.4,1.4807676466480054e-06,7.670454545454546,0.7824422720505194
11674,DTE ENERGY CO,1979-04-30,14.75,0.0,4786.0,66254.0,0.0,1.4807676466480054e-06,7.670454545454546,0.7848590879128977
11674,DTE ENERGY CO,1979-05-31,15.125,0.025424,8614.0,66254.0,0.0,1.4440543992104516e-06,7.670454545454546,0.7464404165472487
11674,DTE ENERGY CO,1979-06-29,14.625,-0.033058,5470.0,66254.0,0.4,1.4934237803800396e-06,7.670454545454546,0.735658332256813
11674,DTE ENERGY CO,1979-07-31,14.75,0.008547,8059.0,66254.0,0.0,1.4807676466480054e-06,7.670454545454546,0.7067718975399463
11674,DTE ENERGY CO,1979-08-31,15.0,0.016949,8416.0,66254.0,0.0,1.456088185870539e-06,7.670454545454546,0.521779443711134
11674,DTE ENERGY CO,1979-09-28,13.875,-0.075,7205.0,66254.0,0.4,1.574149390130312e-06,7.670454545454546,0.5097301350781485
11674,DTE ENERGY CO,1979-10-31,12.875,-0.072072,8643.0,66254.0,0.0,1.6964134204316956e-06,7.670454545454546,0.7314628348649165
11674,DTE ENERGY CO,1979-11-30,14.0,0.087379,7375.0,73765.0,0.0,1.4012404256761337e-06,7.670454545454546,0.7219338245091768
11674,DTE ENERGY CO,1979-12-31,12.375,-0.116071,10373.0,74460.0,0.4,1.7571166947476375e-06,6.5131578947368425,0.9058417314437445
11674,DTE ENERGY CO,1980-01-31,12.5,0.010101,8107.0,74460.0,0.0,1.7395455278001612e-06,6.5131578947368425,1.013346073734089
11674,DTE ENERGY CO,1980-02-29,12.25,-0.02,8385.0,74460.0,0.0,1.7750464569389402e-06,6.5131578947368425,1.1067009224804059
11674,DTE ENERGY CO,1980-03-31,11.25,-0.081633,6713.0,74460.0,0.4,1.932828364222401e-06,6.5131578947368425,1.307168102032223
11674,DTE ENERGY CO,1980-04-30,13.125,0.166667,12328.0,74460.0,0.0,1.656710026476344e-06,6.5131578947368425,1.262250575421677
11674,DTE ENERGY CO,1980-05-30,13.125,0.0,9744.0,74460.0,0.0,1.656710026476344e-06,6.5131578947368425,1.152443057161982
11674,DTE ENERGY CO,1980-06-30,13.25,0.009524,12845.0,74460.0,0.4,1.6410806866039257e-06,6.5131578947368425,1.0758959444733487
11674,DTE ENERGY CO,1980-07-31,12.75,-0.037736,11057.0,74460.0,0.0,1.7054367919609423e-06,6.5131578947368425,0.9625442728901401
11674,DTE ENERGY CO,1980-08-29,12.625,-0.009804,10684.0,74460.0,0.0,1.722322304752635e-06,6.5131578947368425,0.7391897693775361
11674,DTE ENERGY CO,1980-09-30,11.875,-0.059406,10912.0,80546.0,0.4,1.692743865225102e-06,6.5131578947368425,0.70777607313181
11674,DTE ENERGY CO,1980-10-31,11.625,-0.021053,9206.0,80546.0,0.0,1.7291469591009105e-06,6.5131578947368425,0.7640725215467076
11674,DTE ENERGY CO,1980-11-28,11.25,-0.032258,9307.0,80546.0,0.0,1.7867851910709409e-06,6.5131578947368425,0.7037507737232686
11674,DTE ENERGY CO,1980-12-31,10.875,-0.033333,24324.0,84033.0,0.4,1.8530093062782808e-06,6.214285714285714,0.8193909415855624
11850,EXXON MOBIL CORP,1960-01-29,47.0,-0.052897,6579.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-02-29,45.0,-0.042553,6981.0,215474.0,0.55,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-03-31,44.0,-0.022222,8093.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-04-29,41.5,-0.056818,6788.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-05-31,40.5,-0.024096,8108.0,215474.0,0.55,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-06-30,40.5,0.0,8584.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-07-29,40.75,0.006173,7022.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-08-31,40.75,0.0,6869.0,215474.0,0.55,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-09-30,40.75,0.0,7208.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-10-31,39.75,-0.02454,8001.0,215474.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-11-30,38.375,-0.034591,8586.0,215474.0,0.6,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1960-12-30,41.25,0.074919,11512.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.42996114665285
11850,EXXON MOBIL CORP,1961-01-31,46.125,0.118182,10532.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.263114138982083
11850,EXXON MOBIL CORP,1961-02-28,44.0,-0.046071,6090.0,215489.0,0.55,6.119381651881657e-07,15.217391304347826,2.1418671053475062
11850,EXXON MOBIL CORP,1961-03-30,45.625,0.036932,8049.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.3537476162301467
11850,EXXON MOBIL CORP,1961-04-28,47.25,0.035616,8467.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.851663356975215
11850,EXXON MOBIL CORP,1961-05-31,46.375,-0.018519,7481.0,215489.0,0.55,6.119381651881657e-07,15.217391304347826,3.04324886204918
11850,EXXON MOBIL CORP,1961-06-30,44.0,-0.051213,6627.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.988297883816845
11850,EXXON MOBIL CORP,1961-07-31,45.125,0.025568,6080.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.966730772630492
11850,EXXON MOBIL CORP,1961-08-31,44.375,-0.016621,6466.0,215489.0,0.55,6.119381651881657e-07,15.217391304347826,2.8684873534616964
11850,EXXON MOBIL CORP,1961-09-29,43.125,-0.028169,6155.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.7340056568738427
11850,EXXON MOBIL CORP,1961-10-31,46.5,0.078261,8305.0,215489.0,0.0,6.119381651881657e-07,15.217391304347826,2.5147999423413387
11850,EXXON MOBIL CORP,1961-11-30,48.375,0.040323,8394.0,215489.0,0.65,6.119381651881657e-07,15.217391304347826,1.9507125252226742
11850,EXXON MOBIL CORP,1961-12-29,50.75,0.049096,8301.0,215404.0,0.0,6.119381651881657e-07,15.217391304347826,2.1314241131224994
11850,EXXON MOBIL CORP,1962-01-31,53.0,0.044335,7211.0,215404.0,0.0,6.119381651881657e-07,15.217391304347826,2.9456889403556135
11850,EXXON MOBIL CORP,1962-02-28,55.375,0.044811,6747.0,215404.0,0.6,6.119381651881657e-07,15.217391304347826,3.7686876533865137
11850,EXXON MOBIL CORP,1962-03-30,54.625,-0.013544,5392.0,215404.0,0.0,6.119381651881657e-07,15.217391304347826,4.231060182170847
11850,EXXON MOBIL CORP,1962-04-30,53.5,-0.020595,6286.0,215404.0,0.0,6.119381651881657e-07,15.217391304347826,4.47577390887134
11850,EXXON MOBIL CORP,1962-05-31,52.0,-0.028037,10417.0,215404.0,0.6,6.119381651881657e-07,15.217391304347826,4.49773722570753
11850,EXXON MOBIL CORP,1962-06-29,50.0,-0.038462,9226.0,215404.0,0.0,6.119381651881657e-07,15.217391304347826,4.186298448148415
11850,EXXON MOBIL CORP,1962-07-31,52.375,0.0475,5803.0,216533.0,0.0,6.119381651881657e-07,15.217391304347826,3.9794690905225534
11850,EXXON MOBIL CORP,1962-08-31,52.0,-0.00716,4788.0,216533.0,0.6,6.119381651881657e-07,15.217391304347826,3.524316906733998
11850,EXXON MOBIL CORP,1962-09-28,51.5,-0.009615,3786.0,216533.0,0.0,6.119381651881657e-07,15.217391304347826,2.5143527391696487
11850,EXXON MOBIL CORP,1962-10-31,51.75,0.004854,5214.0,216533.0,0.0,6.119381651881657e-07,15.217391304347826,1.9201631480558505
11850,EXXON MOBIL CORP,1962-11-30,56.375,0.089372,6363.0,216533.0,0.7,6.119381651881657e-07,15.217391304347826,1.896343171539028
11850,EXXON MOBIL CORP,1962-12-31,59.5,0.055432,6753.0,216533.0,0.0,6.119381651881657e-07,15.217391304347826,2.600262224538893
11850,EXXON MOBIL CORP,1963-01-31,59.875,0.006303,6624.0,216533.0,0.0,6.0810556707634e-07,15.217391304347826,3.1741401543878505
11850,EXXON MOBIL CORP,1963-02-28,59.625,-0.004175,5160.0,216533.0,0.65,6.106552759529703e-07,15.217391304347826,3.547749900438444
11850,EXXON MOBIL CORP,1963-03-29,63.25,0.060797,6085.0,216533.0,0.0,5.756572463034918e-07,15.217391304347826,4.369910459522353
11850,EXXON MOBIL CORP,1963-04-30,67.625,0.06917,6579.0,216533.0,0.0,5.384150954335801e-07,15.217391304347826,5.612095888805895
11850,EXXON MOBIL CORP,1963-05-31,67.75,0.001848,5196.0,216533.0,0.65,5.374217096486474e-07,15.217391304347826,6.30779152330796
11850,EXXON MOBIL CORP,1963-06-28,68.375,0.009225,5722.0,216533.0,0.0,5.325092625769046e-07,15.217391304347826,6.512735193217241
11850,EXXON MOBIL CORP,1963-07-31,70.125,0.025594,5377.0,216533.0,0.0,5.192202613717769e-07,15.217391304347826,6.837570286603511
11850,EXXON MOBIL CORP,1963-08-30,71.5,0.019608,4357.0,216533.0,0.65,5.092352563453966e-07,15.217391304347826,6.912775009598839
11850,EXXON MOBIL CORP,1963-09-30,68.5,-0.041958,4593.0,216533.0,0.0,5.31537530345925e-07,15.217391304347826,6.2111291244025
11850,EXXON MOBIL CORP,1963-10-31,71.0,0.036496,5196.0,216533.0,0.0,5.128214201224769e-07,15.217391304347826,5.260901380308741
11850,EXXON MOBIL CORP,1963-11-29,71.0,0.0,6999.0,216533.0,0.8,5.128214201224769e-07,15.217391304347826,4.668091131352005
11850,EXXON MOBIL CORP,1963-12-31,76.0,0.070423,7617.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,4.842243778519143
11850,EXXON MOBIL CORP,1964-01-31,82.25,0.082237,6109.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,5.707849459695561
11850,EXXON MOBIL CORP,1964-02-28,82.125,-0.00152,4105.0,215294.0,0.7,4.29970248032258e-07,16.067653276955603,5.774650717497339
11850,EXXON MOBIL CORP,1964-03-31,84.0,0.022831,4136.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,6.134346610139921
11850,EXXON MOBIL CORP,1964-04-30,86.0,0.02381,4518.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,6.828345486524192
11850,EXXON MOBIL CORP,1964-05-28,87.125,0.013081,3780.0,215294.0,0.7,4.29970248032258e-07,16.067653276955603,7.264483964654987
11850,EXXON MOBIL CORP,1964-06-30,87.0,-0.001435,4255.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,7.3597605131287
11850,EXXON MOBIL CORP,1964-07-31,88.5,0.017241,4549.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,7.471220033427027
11850,EXXON MOBIL CORP,1964-08-31,85.0,-0.039548,3467.0,215294.0,0.75,4.29970248032258e-07,16.067653276955603,7.153021717915611
11850,EXXON MOBIL CORP,1964-09-30,86.25,0.014706,3408.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,6.166141971945239
11850,EXXON MOBIL CORP,1964-10-30,89.25,0.034783,3365.0,215294.0,0.0,4.29970248032258e-07,16.067653276955603,5.352976374000649
11850,EXXON MOBIL CORP,1964-11-30,89.5,0.002801,4030.0,215294.0,0.85,4.29970248032258e-07,16.067653276955603,3.7985493642613752
11850,EXXON MOBIL CORP,1964-12-31,90.125,0.006983,3968.0,215702.0,0.0,4.29970248032258e-07,18.506135098562627,2.701776737238314
11850,EXXON MOBIL CORP,1965-01-29,87.375,-0.030513,4099.0,215702.0,0.0,4.435029310890672e-07,18.506135098562627,2.3656114271464324
11850,EXXON MOBIL CORP,1965-02-26,81.875,-0.062947,7682.0,215702.0,0.75,4.732954943988671e-07,18.506135098562627,2.411698131771725
11850,EXXON MOBIL CORP,1965-03-31,78.5,-0.041221,8627.0,215702.0,0.0,4.936441860370349e-07,18.506135098562627,3.3422229945737967
11850,EXXON MOBIL CORP,1965-04-30,78.875,0.004777,8588.0,215702.0,0.0,4.912972247721997e-07,18.506135098562627,3.9858146908760346
11850,EXXON MOBIL CORP,1965-05-28,77.875,-0.012678,4905.0,215702.0,0.75,4.976060173856468e-07,18.506135098562627,4.555983307862122
11850,EXXON MOBIL CORP,1965-06-30,78.25,0.004815,5543.0,215702.0,0.0,4.952213240115942e-07,18.506135098562627,4.896115401288078
11850,EXXON MOBIL CORP,1965-07-30,76.25,-0.025559,4745.0,215702.0,0.0,5.082107357889475e-07,18.506135098562627,5.203926165683148
11850,EXXON MOBIL CORP,1965-08-31,73.875,-0.031148,4975.0,215702.0,0.75,5.245491519987445e-07,18.506135098562627,5.820304714505917
11850,EXXON MOBIL CORP,1965-09-30,78.5,0.062606,6532.0,215702.0,0.0,4.936441860370349e-07,18.506135098562627,5.77600345473353
11850,EXXON MOBIL CORP,1965-10-29,80.5,0.025478,4851.0,215702.0,0.0,4.813797342100279e-07,18.506135098562627,5.264140408692282
11850,EXXON MOBIL CORP,1965-11-30,79.875,-0.007764,4341.0,215702.0,0.9,4.851463987969608e-07,18.506135098562627,4.525849053944857
11850,EXXON MOBIL CORP,1965-12-31,80.375,0.00626,5907.0,215426.0,0.0,5.015077579511558e-07,16.716904727537436,3.2761730203231787
11850,EXXON MOBIL CORP,1966-01-31,80.625,0.00311,5766.0,215426.0,0.0,4.999526951358034e-07,16.716904727537436,2.161862754243288
11850,EXXON MOBIL CORP,1966-02-28,76.625,-0.049612,4961.0,215426.0,0.8,5.260513676388144e-07,16.716904727537436,2.004345421374357
11850,EXXON MOBIL CORP,1966-03-31,73.75,-0.03752,6015.0,215426.0,0.0,5.465584548518529e-07,16.716904727537436,2.400555294030837
11850,EXXON MOBIL CORP,1966-04-29,77.375,0.049153,4694.0,215426.0,0.0,5.209523236875496e-07,16.716904727537436,2.3869069547446884
11850,EXXON MOBIL CORP,1966-05-31,72.125,-0.067851,4647.0,215426.0,0.8,5.588725968155862e-07,16.716904727537436,2.8979445105740242
11850,EXXON MOBIL CORP,1966-06-30,68.75,-0.046794,7157.0,215426.0,0.0,5.863081606592604e-07,16.716904727537436,3.7886111981316497
11850,EXXON MOBIL CORP,1966-07-29,69.25,0.007273,4444.0,215426.0,0.0,5.82074888741143e-07,16.716904727537436,4.338361192998061
11850,EXXON MOBIL CORP,1966-08-31,64.0,-0.075812,10352.0,215426.0,0.8,6.298232194581899e-07,16.716904727537436,5.541381856431691
11850,EXXON MOBIL CORP,1966-09-30,63.375,-0.009766,5745.0,215426.0,0.0,6.360344938118209e-07,16.716904727537436,6.367633518725015
11850,EXXON MOBIL CORP,1966-10-31,69.875,0.102564,5780.0,215426.0,0.0,5.768684943874655e-07,16.716904727537436,6.097223660293165
11850,EXXON MOBIL CORP,1966-11-30,64.25,-0.080501,4915.0,215426.0,0.9,6.27372545452516e-07,16.716904727537436,6.163597849225083
11850,EXXON MOBIL CORP,1966-12-30,63.25,-0.015564,8281.0,215444.0,0.0,6.372382342984611e-07,16.716904727537436,5.950752753504019
11850,EXXON MOBIL CORP,1967-01-31,62.75,-0.007905,12100.0,215444.0,0.0,6.643731233510843e-07,12.5,5.327918800995589
11850,EXXON MOBIL CORP,1967-02-28,60.5,-0.035857,13068.0,215444.0,0.8,6.890812147153808e-07,12.5,5.201753419412138
11850,EXXON MOBIL CORP,1967-03-31,64.0,0.057851,18971.0,215444.0,0.0,6.513970857856334e-07,12.5,4.877476061168823
11850,EXXON MOBIL CORP,1967-04-28,63.125,-0.013672,12168.0,215444.0,0.0,6.604263523212758e-07,12.5,3.5859970719455645
11850,EXXON MOBIL CORP,1967-05-31,61.125,-0.031683,14452.0,215444.0,0.8,6.82035394524017e-07,12.5,3.093171242161589
11850,EXXON MOBIL CORP,1967-06-30,61.0,-0.002045,12935.0,215444.0,0.0,6.834330080373859e-07,12.5,2.9348997195199815
11850,EXXON MOBIL CORP,1967-07-31,64.375,0.055328,10803.0,215444.0,0.0,6.476025396548433e-07,12.5,2.4145187032168343
11850,EXXON MOBIL CORP,1967-08-31,62.25,-0.03301,9605.0,215444.0,0.8,6.697094536591252e-07,12.5,2.4322982569183695
11850,EXXON MOBIL CORP,1967-09-29,67.0,0.076305,13167.0,215444.0,0.0,6.222300520937393e-07,12.5,2.654327512847017
11850,EXXON MOBIL CORP,1967-10-31,68.0,0.014925,9814.0,215444.0,0.0,6.130796101511844e-07,12.5,2.28204765008858
11850,EXXON MOBIL CORP,1967-11-30,66.5,-0.022059,10368.0,215444.0,1.05,6.269084735380532e-07,12.5,2.43910203763641
11850,EXXON MOBIL CORP,1967-12-29,67.5,0.015038,10007.0,215192.0,0.0,6.183442039012879e-07,12.5,2.6721726420255814
11850,EXXON MOBIL CORP,1968-01-31,69.25,0.025926,11054.0,215192.0,0.0,6.343817486538425e-07,12.184115523465705,3.0284908170225635
11850,EXXON MOBIL CORP,1968-02-29,67.75,-0.021661,5921.0,215192.0,0.85,6.484271010225623e-07,12.184115523465705,2.8654113816982343
